0.6833, 0, 30, 27, 2, 6.2, 3.129, 48.787, 1.758, -0.996, 0.182, 107, 51, -12, 8.317, 15, 129, 99
0.7000, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.389, 1.131, 0.18, -17, 11, 4, 8.335, 15, 130, 0
0.7167, 0, 30, 25, 2, 6.24, 3.129, 47.678, 1.328, 0.87, 0.186, 12, -9, 4, 7.926, 15, 130, 1
0.7333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.114, 0.9, 0.203, -7, -10, -4, 7.976, 15, 130, 0
0.7500, 0, 30, 27, 2, 6.2, 3.129, 48.787, 1.758, -0.996, 0.182, 108, 48, -10, 8.318, 15, 129, 100
0.7667, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.154, -0.888, 0.205, -33, 13, -7, 8.324, 15, 130, 2
0.7833, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.918, -0.761, 0.202, -38, -12, 22, 8.295, 15, 130, 0
0.8000, 0, 30, 27, 2, 6.2, 3.129, 48.787, 1.758, -0.996, 0.182, 109, 48, -9, 8.317, 15, 129, 100
0.8166, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.114, 0.9, 0.203, -4, -12, -4, 7.977, 15, 130, 0
0.8333, 0, 30, 25, 2, 6.24, 3.129, 47.678, 1.328, 0.87, 0.186, 14, -3, -8, 7.927, 15, 130, 1
0.8666, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.154, -0.887, 0.205, -31, 12, -10, 8.324, 15, 130, 2
0.8833, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.389, 1.131, 0.18, -17, 11, 4, 8.335, 15, 130, 0
0.9177, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.389, 1.131, 0.18, -15, 10, 4, 8.336, 15, 130, 0
0.9333, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.938, 0.894, 0.19, -65, -52, 18, 8.244, 15, 130, 0
0.9667, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.114, 0.9, 0.203, -6, -11, -5, 7.976, 15, 130, 0
0.9833, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.154, -0.886, 0.205, -32, 10, -8, 8.323, 15, 130, 2
1.0000, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.388, 1.131, 0.18, -18, 12, 3, 8.335, 15, 130, 0
1.0167, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.938, 0.894, 0.189, -59, -52, 20, 8.244, 15, 130, 0
1.0500, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.919, -0.761, 0.202, -40, -11, 21, 8.295, 15, 130, 0
1.0667, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.154, -0.886, 0.205, -34, 14, -5, 8.324, 15, 130, 2
1.0833, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.388, 1.131, 0.18, -14, 13, 4, 8.335, 15, 130, 0
1.1000, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.938, 0.894, 0.189, -60, -54, 21, 8.244, 15, 130, 0
1.1166, 0, 30, 24, 2, 0.018, 3.139, 6.006, 3.01, 0.929, 0.222, 16, -5, -10, 8.372, 13, 130, 0
1.1500, 0, 30, 27, 2, 6.2, 3.129, 48.787, 1.756, -0.996, 0.183, 109, 50, -12, 8.318, 15, 129, 99
1.1667, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.154, -0.886, 0.205, -33, 10, -4, 8.323, 15, 130, 2
1.1833, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.131, 0.18, -15, 11, 2, 8.335, 15, 130, 0
1.2000, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.894, 0.19, -66, -52, 15, 8.243, 15, 130, 0
1.2333, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.422, -0.837, 0.229, -29, 2, 2, 8.281, 15, 130, 0
1.2500, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.154, -0.886, 0.204, -35, 13, -5, 8.322, 15, 130, 2
1.2667, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.132, 0.18, -17, 10, 1, 8.335, 15, 130, 0
1.2833, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.894, 0.19, -62, -52, 17, 8.245, 15, 130, 0
1.3000, 0, 30, 27, 2, 6.2, 3.129, 48.695, 1.756, -0.996, 0.183, 109, 48, -10, 8.317, 15, 129, 98
1.3166, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.894, 0.189, -61, -54, 21, 8.245, 15, 130, 0
1.3499, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.132, 0.179, -15, 12, 4, 8.334, 15, 130, 0
1.3667, 0, 30, 30, 2, 0.003, 3.089, 15.462, 3.031, -1.02, 0.175, -15, 26, -9, 8.339, 15, 130, 1
1.3833, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.938, 0.894, 0.19, -66, -51, 17, 8.246, 15, 130, 0
1.4000, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.113, 0.9, 0.202, -5, -12, -6, 7.976, 15, 130, 0
1.4166, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.422, -0.836, 0.229, -31, 3, 3, 8.282, 15, 130, 0
1.4333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.113, 0.9, 0.202, -6, -9, -5, 7.976, 15, 130, 0
1.4500, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.919, -0.759, 0.203, -39, -16, 21, 8.296, 15, 130, 0
1.4666, 0, 30, 27, 2, 6.2, 3.129, 48.695, 1.755, -0.996, 0.183, 106, 46, -17, 8.318, 15, 129, 99
1.4833, 0, 30, 30, 2, 0.003, 3.089, 15.462, 3.032, -1.02, 0.175, -19, 17, -12, 8.339, 15, 130, 1
1.5000, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.133, 0.179, -16, 12, 5, 8.335, 15, 130, 0
1.5333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.113, 0.9, 0.202, -5, -10, -5, 7.976, 15, 130, 0
1.5500, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.918, -0.759, 0.203, -40, -13, 22, 8.296, 15, 130, 0
1.5666, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.155, -0.887, 0.204, -32, 12, -5, 8.323, 15, 130, 2
1.5833, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.133, 0.179, -13, 12, 4, 8.334, 15, 130, 0
1.6166, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.422, -0.836, 0.229, -29, 3, 0, 8.281, 15, 130, 0
1.6333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.113, 0.9, 0.202, -6, -11, -6, 7.976, 15, 130, 0
1.6499, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.155, -0.887, 0.204, -34, 11, -5, 8.324, 15, 130, 2
1.6666, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.132, 0.179, -15, 12, 3, 8.335, 15, 130, 0
1.6999, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.113, 0.9, 0.202, -7, -10, -4, 7.977, 15, 130, 0
1.7167, 0, 30, 25, 2, 6.24, 3.129, 47.771, 1.333, 0.862, 0.168, 236, 120, 169, 7.927, 15, 130, 0
1.7333, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.919, -0.759, 0.203, -43, -16, 16, 8.296, 15, 130, 0
1.7500, 0, 30, 30, 2, 0.003, 3.089, 15.523, 3.033, -1.019, 0.177, -10, 14, -24, 8.339, 15, 130, 1
1.7833, 0, 30, 27, 2, 6.2, 3.129, 48.695, 1.758, -0.998, 0.183, 108, 49, -7, 8.318, 15, 129, 100
1.8000, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.202, -6, -13, -4, 7.976, 15, 130, 0
1.8166, 0, 30, 25, 2, 6.24, 3.129, 47.771, 1.373, 0.835, 0.149, 99, 33, 16, 7.928, 15, 130, 0
1.8333, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.133, 0.179, -16, 10, 3, 8.336, 15, 130, 0
1.8666, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.918, -0.758, 0.203, -38, -16, 17, 8.295, 15, 130, 0
1.8833, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.935, 0.894, 0.188, -66, -51, 17, 8.244, 15, 130, 0
1.9000, 0, 30, 25, 2, 6.231, 3.129, 47.678, 1.362, 0.824, 0.148, 28, 18, 23, 7.926, 15, 130, 1
1.9167, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.157, -0.887, 0.204, -33, 9, -10, 8.324, 15, 130, 2
1.9499, 0, 30, 27, 2, 6.2, 3.129, 48.602, 1.759, -0.998, 0.182, 107, 46, -17, 8.318, 15, 129, 100
1.9667, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.935, 0.894, 0.188, -64, -50, 17, 8.246, 15, 130, 0
1.9833, 0, 30, 24, 2, 0.018, 3.139, 8.501, 3.016, 0.916, 0.223, 19, -1, -8, 8.372, 13, 130, 0
2.0166, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.202, -8, -10, -8, 7.976, 15, 130, 0
2.0333, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.918, -0.758, 0.202, -41, -10, 22, 8.297, 15, 130, 0
2.0500, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.389, 1.133, 0.179, -16, 12, 6, 8.335, 15, 130, 0
2.0833, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.202, -6, -10, -5, 7.977, 15, 130, 0
2.1000, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.918, -0.759, 0.202, -35, -17, 19, 8.295, 15, 130, 0
2.1167, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.835, 0.229, -32, 5, 2, 8.282, 15, 130, 0
2.1333, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.157, -0.887, 0.203, -35, 10, -7, 8.323, 15, 130, 2
2.1500, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.936, 0.894, 0.188, -65, -52, 18, 8.245, 15, 130, 0
2.1833, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.936, 0.894, 0.189, -63, -50, 17, 8.245, 15, 130, 0
2.2000, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.918, -0.758, 0.202, -43, -18, 12, 8.297, 15, 130, 0
2.2166, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.835, 0.229, -32, 5, 2, 8.282, 15, 130, 0
2.2333, 0, 30, 30, 2, 0.003, 3.089, 15.708, 3.03, -1.022, 0.175, -14, 16, -19, 8.339, 15, 130, 1
2.2500, 0, 30, 24, 2, 0.018, 3.129, 9.148, 3.017, 0.916, 0.225, 17, 0, -11, 8.373, 13, 130, 0
2.2833, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -6, -13, -4, 7.975, 15, 130, 0
2.3000, 0, 30, 25, 2, 0.049, 0.034, 22.884, 1.318, 0.814, 0.109, -110, -149, -132, 7.926, 15, 130, 0
2.3167, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.389, 1.134, 0.179, -14, 12, 3, 8.335, 15, 130, 0
2.3333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -5, -12, -3, 7.976, 15, 130, 0
2.3500, 0, 30, 21, 2, 6.271, 3.129, 17.31, -1.389, 1.133, 0.179, -15, 12, 1, 8.335, 15, 130, 0
2.3666, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.936, 0.894, 0.189, -63, -52, 20, 8.245, 15, 130, 0
2.3833, 0, 30, 25, 2, 0.04, 0.034, 22.977, 1.298, 0.8, 0.099, -89, -76, -177, 7.928, 15, 130, 2
2.4000, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.157, -0.887, 0.203, -34, 12, -8, 8.324, 15, 130, 2
2.4166, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -7, -11, -7, 7.976, 15, 130, 0
2.4333, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.917, -0.759, 0.202, -40, -15, 19, 8.296, 15, 130, 0
2.4500, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.936, 0.894, 0.189, -66, -49, 17, 8.245, 15, 130, 0
2.4666, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.834, 0.229, -34, 7, 5, 8.281, 15, 130, 0
2.4833, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -8, -10, -8, 7.976, 15, 130, 0
2.5000, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.917, -0.759, 0.201, -39, -13, 19, 8.296, 15, 130, 0
2.5166, 0, 30, 27, 2, 6.2, 3.129, 48.541, 1.757, -0.998, 0.183, 108, 46, -13, 8.317, 15, 129, 99
2.5333, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.157, -0.887, 0.203, -30, 12, -6, 8.323, 15, 130, 2
2.5500, 0, 30, 25, 2, 0.04, 0.034, 23.038, 1.285, 0.79, 0.08, -29, -97, -88, 7.927, 15, 130, 2
2.5666, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -6, -10, -7, 7.976, 15, 130, 0
2.5833, 0, 30, 24, 2, 0.018, 3.129, 9.918, 3.015, 0.916, 0.225, 14, -1, 1, 8.372, 13, 130, 0
2.6000, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.835, 0.229, -31, 3, 1, 8.281, 15, 130, 0
2.6166, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.133, 0.179, -16, 13, 2, 8.335, 15, 130, 0
2.6333, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.936, 0.894, 0.189, -63, -53, 20, 8.245, 15, 130, 0
2.6666, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -7, -11, -6, 7.976, 15, 130, 0
2.6833, 0, 30, 24, 2, 0.018, 3.129, 10.072, 3.015, 0.916, 0.225, 13, 3, 2, 8.373, 13, 130, 0
2.7000, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.834, 0.229, -31, 6, 5, 8.282, 15, 130, 0
2.7167, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.133, 0.179, -15, 9, 3, 8.334, 15, 130, 0
2.7499, 0, 30, 27, 2, 6.2, 3.129, 48.541, 1.755, -0.998, 0.182, 108, 48, -8, 8.317, 15, 129, 98
2.7667, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -7, -13, -5, 7.976, 15, 130, 0
2.7833, 0, 30, 25, 2, 0.049, 0.025, 22.977, 1.257, 0.812, 0.097, -161, -19, 8, 7.927, 15, 130, 1
2.8000, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.835, 0.228, -28, 1, 3, 8.282, 15, 130, 0
2.8166, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.133, 0.178, -16, 11, 2, 8.334, 15, 130, 0
2.8333, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.132, 0.179, -15, 13, 0, 8.336, 15, 130, 0
2.8500, 0, 30, 24, 2, 0.018, 3.129, 10.38, 3.014, 0.918, 0.226, 12, 0, 4, 8.372, 13, 130, 0
2.8667, 0, 30, 25, 2, 0.064, 0.034, 22.484, 1.286, 0.823, 0.077, -11, -5, -29, 7.928, 15, 130, 2
2.8833, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.835, 0.228, -31, 3, 0, 8.281, 15, 130, 0
2.9000, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -8, -12, -5, 7.976, 15, 130, 0
2.9166, 0, 30, 26, 2, 6.246, 0.025, 15.739, -2.917, -0.758, 0.201, -41, -16, 19, 8.297, 15, 130, 0
2.9333, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.893, 0.189, -68, -48, 16, 8.244, 15, 130, 0
2.9500, 0, 30, 25, 2, 0.034, 0.055, 19.681, 1.31, 0.817, 0.062, 6, -91, -5, 7.926, 15, 130, 3
2.9833, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -9, -11, -8, 7.976, 15, 130, 0
3.0000, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.158, -0.888, 0.204, -31, 12, -7, 8.324, 15, 130, 2
3.0166, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.893, 0.189, -65, -50, 17, 8.245, 15, 130, 0
3.0499, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -6, -9, -5, 7.975, 15, 130, 0
3.0666, 0, 30, 26, 2, 6.246, 0.034, 15.739, -2.916, -0.758, 0.2, -36, -16, 23, 8.297, 15, 130, 0
3.0833, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.835, 0.229, -29, 3, 1, 8.281, 15, 130, 0
3.1000, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.938, 0.892, 0.19, -62, -54, 21, 8.244, 15, 130, 0
3.1166, 0, 30, 25, 2, 6.262, 0.003, 16.478, 1.344, 0.775, 0.019, 107, -12, 43, 7.928, 15, 130, 2
3.1500, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.202, -6, -11, -6, 7.976, 15, 130, 0
3.1667, 0, 30, 26, 2, 6.246, 0.034, 15.739, -2.916, -0.758, 0.2, -44, -16, 16, 8.296, 15, 130, 0
3.1833, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.158, -0.888, 0.204, -37, 13, -4, 8.323, 15, 130, 2
3.2000, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.132, 0.178, -16, 9, 3, 8.336, 15, 130, 0
3.2333, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.132, 0.178, -14, 11, 3, 8.335, 15, 130, 0
3.2500, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.202, -7, -12, -6, 7.976, 15, 130, 0
3.2667, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.834, 0.229, -29, 3, 3, 8.281, 15, 130, 0
3.2999, 0, 30, 24, 2, 0.018, 3.129, 11.088, 3.01, 0.917, 0.224, 10, 5, -10, 8.373, 13, 130, 0
3.3167, 0, 30, 26, 2, 6.246, 0.034, 15.739, -2.917, -0.757, 0.2, -39, -17, 19, 8.297, 15, 130, 0
3.3333, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.132, 0.178, -15, 12, 1, 8.334, 15, 130, 0
3.3500, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.423, -0.834, 0.229, -29, 2, -2, 8.281, 15, 130, 0
3.3666, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.159, -0.888, 0.205, -32, 13, -7, 8.322, 15, 130, 2
3.3833, 0, 30, 24, 2, 0.018, 3.129, 11.18, 3.009, 0.918, 0.224, 8, 6, 7, 8.373, 13, 130, 0
3.4000, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.159, -0.888, 0.205, -35, 13, -8, 8.324, 15, 130, 2
3.4333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -9, -11, -7, 7.977, 15, 130, 0
3.4500, 0, 30, 26, 2, 6.246, 0.034, 15.739, -2.917, -0.757, 0.201, -40, -11, 23, 8.297, 15, 130, 0
3.4666, 0, 30, 27, 2, 6.2, 3.129, 48.448, 1.756, -0.999, 0.182, 107, 49, -13, 8.318, 15, 129, 97
3.4833, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.388, 1.132, 0.178, -15, 10, 4, 8.334, 15, 130, 0
3.5333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.202, -6, -12, -6, 7.976, 15, 130, 0
3.5500, 0, 30, 27, 2, 6.2, 3.129, 48.448, 1.756, -0.999, 0.182, 111, 44, -14, 8.317, 15, 129, 98
3.5667, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.159, -0.889, 0.205, -33, 10, -9, 8.324, 15, 130, 2
3.5833, 0, 30, 21, 2, 6.271, 3.129, 17.248, -1.387, 1.132, 0.179, -17, 13, 2, 8.336, 15, 130, 0
3.6166, 0, 30, 27, 2, 6.2, 3.129, 48.448, 1.756, -1.0, 0.182, 109, 48, -12, 8.318, 15, 129, 98
3.6333, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.111, 0.9, 0.203, -5, -12, -5, 7.976, 15, 130, 0
3.6500, 0, 30, 26, 2, 6.246, 0.034, 15.739, -2.918, -0.757, 0.201, -44, -16, 13, 8.297, 15, 130, 0
3.6667, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.422, -0.834, 0.229, -27, 3, 4, 8.282, 15, 130, 0
3.6833, 0, 30, 30, 2, 0.003, 3.089, 15.924, 3.033, -1.022, 0.181, -10, 20, -16, 8.339, 15, 130, 1
3.7000, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.892, 0.189, -61, -52, 20, 8.245, 15, 130, 0
3.7166, 0, 30, 24, 2, 0.018, 3.129, 11.642, 3.007, 0.917, 0.223, 9, 7, 0, 8.373, 13, 130, 0
3.7333, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.159, -0.889, 0.205, -32, 13, -4, 8.324, 15, 130, 2
3.7500, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -5, -11, -4, 7.977, 15, 130, 0
3.7666, 0, 30, 27, 2, 6.2, 3.129, 48.448, 1.756, -1.0, 0.183, 110, 46, -10, 8.318, 15, 129, 99
3.7833, 0, 30, 29, 2, 6.271, 3.12, 14.445, 0.159, -0.889, 0.205, -32, 13, -7, 8.322, 15, 130, 2
3.8000, 0, 30, 22, 2, 6.179, 0.055, 18.757, -2.937, 0.891, 0.189, -57, -55, 23, 8.244, 15, 130, 0
3.8166, 0, 30, 24, 2, 0.018, 3.129, 11.704, 3.063, 0.885, 0.209, 21, 4, -13, 8.372, 15, 130, 3
3.8333, 0, 30, 28, 2, 6.256, 3.129, 15.215, -1.422, -0.834, 0.228, -30, 4, 3, 8.281, 15, 130, 0
3.8500, 0, 30, 23, 2, 0.025, 0.04, 15.492, -0.112, 0.9, 0.203, -6, -11, -3, 7.976, 15, 130, 0
3.8666, 0, 30, 26, 2, 6.246, 0.034, 15.739, -2.917, -0.757, 0.201, -40, -14, 19, 8.296, 15, 130, 0
